
74	80	-0.0102242898045
74	86	0.00127851765147
74	92	0.00195331456362
74	98	-0.00208945538536
74	104	-4.24052982019e-05
74	110	0.000233553824368
74	116	-0.000247542678257
74	122	-2.28343739541e-05
74	128	3.09626751761e-05
74	134	-3.62518894375e-05
74	140	-9.08910749766e-06
74	144	1.25656762037e-05
74	284	-2.92673524047e-09
74	278	-3.09112815533e-09
74	272	1.18179806641e-10
74	266	-6.88950651265e-09
74	260	-8.68237962203e-09
74	254	5.37448980334e-09
74	248	-1.02623568102e-08
74	242	-1.63104100495e-08
74	236	2.36206515716e-08
74	230	-2.76368788714e-08
74	224	-5.29495232344e-08
74	218	9.19125637123e-08
74	212	-6.94259432661e-08
74	206	-1.72423404273e-07
74	200	3.11518171833e-07
74	194	-2.53260982721e-07
74	188	-6.3702459231e-07
74	182	1.10732627611e-06
74	176	-7.9348587647e-07
74	170	-2.25321137174e-06
74	164	3.42536949651e-06
74	158	-3.26599918083e-06
74	152	-8.51395721734e-06
74	146	1.00878413053e-05
