
8	14	-0.0101821638216
8	20	-0.0137128919876
8	26	0.00472711425314
8	32	-0.00576706810307
8	38	-0.00258560299865
8	44	0.00194333894164
8	50	-0.00268352294619
8	56	0.000441688131238
8	62	0.000240400312275
8	68	-0.000549169569528
8	74	0.000275997143475
8	80	-7.10785257115e-05
8	86	-7.87733889171e-05
8	92	7.10612741281e-05
8	98	-4.91874911461e-05
8	104	4.34668329156e-06
8	110	1.11613845534e-05
8	116	-1.83614260725e-05
8	122	8.98341588015e-06
8	128	-1.56397751844e-06
8	134	-3.82141319026e-06
8	140	3.78003459643e-06
8	144	2.87486381624e-06
8	284	1.6132046595e-10
8	278	-3.59960782096e-10
8	272	1.18745258364e-10
8	266	6.90625867739e-10
8	260	-1.52125664862e-09
8	254	1.37692552499e-09
8	248	3.08888899063e-10
8	242	-4.1048471861e-09
8	236	7.52340952426e-09
8	230	-8.05794317425e-09
8	224	-3.22415093561e-09
8	218	2.64118726e-08
8	212	-4.88972865538e-08
8	206	4.15331017682e-08
8	200	2.13183559002e-08
8	194	-1.45312342305e-07
8	188	2.64435262946e-07
8	182	-2.46705247618e-07
8	176	-1.29003356847e-07
8	170	7.4498882146e-07
8	164	-1.21472204467e-06
8	158	7.72971180964e-07
8	152	4.11590488538e-07
8	146	-2.6207498778e-06
