
8	10	284	286	7.49833158266e-08
8	10	278	280	1.07602474499e-07
8	10	272	274	4.19434803993e-08
8	10	266	268	7.11631556241e-08
8	10	260	262	2.00861338809e-07
8	10	254	256	2.22268627767e-07
8	10	248	250	1.31465238482e-07
8	10	242	244	2.08332233796e-07
8	10	236	238	4.79799853065e-07
8	10	230	232	5.30525049406e-07
8	10	224	226	3.42583788693e-07
8	10	218	220	5.5134113238e-07
8	10	212	214	1.21441767502e-06
8	10	206	208	1.3696426711e-06
8	10	200	202	9.37392622572e-07
8	10	194	196	1.43881102654e-06
8	10	188	190	3.16569599111e-06
8	10	182	184	3.80737209844e-06
8	10	176	178	2.7783041949e-06
8	10	170	172	3.77720507756e-06
8	10	164	166	8.4574265239e-06
8	10	158	160	1.14674222235e-05
8	10	152	154	8.68569879877e-06
8	10	146	148	9.9182750423e-06
8	10	140	142	2.5063918919e-05
8	10	134	136	3.54032320024e-05
8	10	128	130	2.30851127619e-05
8	10	122	124	2.74134899442e-05
8	10	116	118	7.42501351008e-05
8	10	110	112	9.12735034299e-05
8	10	104	106	5.09137077453e-05
8	10	98	100	8.13240766697e-05
8	10	92	94	0.00020402008404
8	10	86	88	0.000205849455551
8	10	80	82	0.000106758968661
8	10	74	76	0.000257424128614
8	10	68	70	0.000565599722196
8	10	62	64	0.000476500853969
8	10	56	58	0.000307267929513
8	10	50	52	0.00090839279223
8	10	44	46	0.00150180435458
8	10	38	40	0.00173740251936
8	10	32	34	0.00169174108348
8	10	26	28	0.00224025196998
8	10	20	22	0.00953176246226
8	10	14	16	0.0255311635732
