
44	45	188	189	9.77337116867e-13
44	45	184	185	5.06457215202e-13
44	45	180	181	5.81450692854e-13
44	45	176	177	1.80998030514e-12
44	45	172	173	6.58263602199e-12
44	45	168	169	4.7842522251e-12
44	45	164	165	1.25273727501e-11
44	45	160	161	1.10181059308e-11
44	45	156	157	2.1993967826e-11
44	45	152	153	6.46264232402e-11
44	45	148	149	2.77415660486e-10
44	45	144	145	1.45921832984e-10
44	45	140	141	1.32000405357e-10
44	45	136	137	5.50639375514e-10
44	45	132	133	1.2679193606e-09
44	45	128	129	3.03784731539e-09
44	45	124	125	6.75251748897e-09
44	45	120	121	3.73828237772e-09
44	45	116	117	3.6825466279e-09
44	45	112	113	2.46075009662e-08
44	45	108	109	9.38699160815e-08
44	45	104	105	1.00108314337e-07
44	45	100	101	9.76255948294e-08
44	45	96	97	6.66329108814e-08
44	45	92	93	2.90570505176e-07
44	45	88	89	5.91343029581e-07
44	45	84	85	5.59357160222e-06
44	45	80	81	1.87921892919e-06
44	45	76	77	1.22167665751e-06
44	45	72	73	8.29889792687e-06
44	45	68	69	9.59560501863e-06
44	45	64	65	4.76316628962e-05
44	45	60	61	0.000254358717735
44	45	56	57	3.50373850602e-05
44	45	52	53	0.000149958162856
