
44	45	188	189	3.77362627825e-07
44	45	184	185	3.27154128476e-08
44	45	180	181	5.67116304238e-07
44	45	176	177	5.73812597518e-08
44	45	172	173	7.81785744222e-07
44	45	168	169	8.9402515847e-08
44	45	164	165	1.05149881264e-06
44	45	160	161	1.35466529169e-07
44	45	156	157	1.40345552317e-06
44	45	152	153	2.05820604679e-07
44	45	148	149	1.8611278893e-06
44	45	144	145	3.11768629452e-07
44	45	140	141	2.47729610416e-06
44	45	136	137	4.7934408658e-07
44	45	132	133	3.31702332783e-06
44	45	128	129	7.59741576682e-07
44	45	124	125	4.46666609508e-06
44	45	120	121	1.25565623985e-06
44	45	116	117	6.08453499169e-06
44	45	112	113	2.16563304147e-06
44	45	108	109	8.41814310043e-06
44	45	104	105	3.93328738349e-06
44	45	100	101	1.18530846901e-05
44	45	96	97	7.54494804357e-06
44	45	92	93	1.7064034448e-05
44	45	88	89	1.5243986355e-05
44	45	84	85	2.52693766389e-05
44	45	80	81	3.27623925177e-05
44	45	76	77	3.87708723905e-05
44	45	72	73	7.61189191958e-05
44	45	68	69	6.38748549001e-05
44	45	64	65	0.000205037161385
44	45	60	61	0.000126098496322
44	45	56	57	0.000800895852954
44	45	52	53	0.000315568305385
