
44	45	188	189	-1.21357498764e-08
44	45	184	185	-6.87351467422e-11
44	45	180	181	-1.93728932973e-08
44	45	176	177	2.24310922246e-10
44	45	172	173	-2.94918829101e-08
44	45	168	169	4.97868036207e-10
44	45	164	165	-4.21491634546e-08
44	45	160	161	1.0908873499e-09
44	45	156	157	-5.76844139189e-08
44	45	152	153	2.66641421455e-09
44	45	148	149	-7.81555454294e-08
44	45	144	145	6.56751761344e-09
44	45	140	141	-1.04628590321e-07
44	45	136	137	1.73259528442e-08
44	45	132	133	-1.37914169554e-07
44	45	128	129	4.67936907535e-08
44	45	124	125	-1.70161472092e-07
44	45	120	121	1.26792144646e-07
44	45	116	117	-1.82684057254e-07
44	45	112	113	3.19992666769e-07
44	45	108	109	-1.4283488174e-07
44	45	104	105	8.36053287993e-07
44	45	100	101	6.05632668432e-08
44	45	96	97	2.19953936716e-06
44	45	92	93	6.64418014327e-07
44	45	88	89	5.83856773242e-06
44	45	84	85	2.10604434057e-06
44	45	80	81	1.6163846534e-05
44	45	76	77	4.91200633277e-06
44	45	72	73	4.69587626699e-05
44	45	68	69	8.96287181589e-06
44	45	64	65	0.00014900284316
44	45	60	61	1.79347827198e-05
44	45	56	57	0.000629536062143
44	45	52	53	5.3716963086e-05
