
8	9	284	285	4.63934236945e-05
8	9	278	279	6.02061790457e-05
8	9	272	273	5.72566637915e-05
8	9	266	267	8.87011949122e-05
8	9	260	261	9.5998164248e-05
8	9	254	255	9.01134176047e-05
8	9	248	249	0.000109087294594
8	9	242	243	0.00012689757784
8	9	236	237	0.000136806154454
8	9	230	231	0.000154884304146
8	9	224	225	0.000172464521207
8	9	218	219	0.000187900491379
8	9	212	213	0.000210622046632
8	9	206	207	0.000236448318358
8	9	200	201	0.000264172563826
8	9	194	195	0.000297228232435
8	9	188	189	0.000332936818399
8	9	182	183	0.000373195204291
8	9	176	177	0.000418306205013
8	9	170	171	0.000468563111507
8	9	164	165	0.000523525914344
8	9	158	159	0.000587864539648
8	9	152	153	0.000657523291731
8	9	146	147	0.000735441601183
8	9	140	141	0.000821235237889
8	9	134	135	0.000918378143011
8	9	128	129	0.00102266478141
8	9	122	123	0.00114276675514
8	9	116	117	0.0012742576266
8	9	110	111	0.00142804313517
8	9	104	105	0.00160026485818
8	9	98	99	0.00181031710995
8	9	92	93	0.00204296657018
8	9	86	87	0.00228645943979
8	9	80	81	0.00253922029933
8	9	74	75	0.00280613084158
8	9	68	69	0.00314947249702
8	9	62	63	0.00351523240395
8	9	56	57	0.00393565192353
8	9	50	51	0.00445021211145
8	9	44	45	0.00496934439465
8	9	38	39	0.00551761585887
8	9	32	33	0.00691075131135
8	9	26	27	0.00695613138968
8	9	20	21	0.00766526420551
8	9	14	15	0.0257581823653
