
74	76	284	286	1.79699084466e-06
74	76	278	280	2.81980389969e-06
74	76	272	274	1.21925714495e-06
74	76	266	268	1.55284343967e-06
74	76	260	262	5.13746578716e-06
74	76	254	256	6.31611355823e-06
74	76	248	250	3.63464770195e-06
74	76	242	244	4.77496142279e-06
74	76	236	238	1.25173888478e-05
74	76	230	232	1.58366125078e-05
74	76	224	226	9.97168907259e-06
74	76	218	220	1.25266376594e-05
74	76	212	214	3.19422377112e-05
74	76	206	208	4.19307206584e-05
74	76	200	202	2.84356581873e-05
74	76	194	196	3.21767109949e-05
74	76	188	190	7.78193308876e-05
74	76	182	184	0.000110831706177
74	76	176	178	8.20630756317e-05
74	76	170	172	7.81857578406e-05
74	76	164	166	0.000191047100958
74	76	158	160	0.000302030575978
74	76	152	154	0.000234406174918
74	76	146	148	0.000187177511826
74	76	140	142	0.000479004180586
74	76	134	136	0.000807113239284
74	76	128	130	0.000642151815725
74	76	122	124	0.000470706221538
74	76	116	118	0.0012353124054
74	76	110	112	0.0021197466212
74	76	104	106	0.00168581003433
74	76	98	100	0.00128377001375
74	76	92	94	0.00358987333185
74	76	86	88	0.00925642219157
74	76	80	82	0.0188168041283
