
0	0.637059320634
1	0.637059276208
2	0.637059409142
3	0.637059702849
4	0.609559870265
5	0.609559572415
6	0.609559384526
7	0.609559435479
8	0.654502411654
9	0.654502421568
10	0.654502373343
11	0.654502418584
12	0.609489918439
13	0.609489951661
14	0.609489823704
15	0.60948990133
16	0.618346463795
17	0.618346545831
18	0.618346954231
19	0.618347008551
20	0.634565279655
21	0.634565429738
22	0.634565275587
23	0.634565471659
24	0.626133820907
25	0.626133856071
26	0.626133895638
27	0.626133836863
28	0.62014397711
29	0.620144053261
30	0.620143989709
31	0.620144043504
32	0.621277630643
33	0.621277680593
34	0.621277736032
35	0.621277693054
36	0.628196081102
37	0.628196117812
38	0.628195895036
39	0.62819609648
40	0.627507363814
41	0.627507410951
42	0.627507465092
43	0.62750740718
44	0.62070972918
45	0.620709853097
46	0.620709871825
47	0.620709850861
48	0.621811816271
49	0.621811954995
50	0.621811798002
51	0.621811823869
52	0.627526980311
53	0.627527110915
54	0.627526859859
55	0.627527045888
56	0.626709637416
57	0.62670956442
58	0.626709714803
59	0.626709743406
60	0.621573307532
61	0.621573481129
62	0.62157328808
63	0.621573310103
64	0.622075329534
65	0.622075554867
66	0.62207534249
67	0.622075316966
68	0.626932679606
69	0.626932592923
70	0.626932542925
71	0.626932724397
72	0.626575141827
73	0.626575128598
74	0.626575130795
75	0.626575133035
76	0.621925561277
77	0.621925563544
78	0.621925289053
79	0.621925303422
80	0.622162129355
81	0.622162069641
82	0.622162279551
83	0.622162223976
84	0.626661433786
85	0.626661388704
86	0.626661286367
87	0.626661146967
88	0.626543102018
89	0.626543342611
90	0.626543320358
91	0.62654337105
92	0.622112220024
93	0.62211212364
94	0.622112436502
95	0.622112483527
96	0.622114549505

97	0.622114545616
98	0.622114306861
99	0.622114337483
100	0.626544747288
101	0.62654431217
102	0.626544915329
103	0.626544548285
104	0.626656914865
105	0.626656864375
106	0.626657306674
107	0.626657135752
108	0.622157622158
109	0.622157808201
110	0.62215759371
111	0.622157708542
112	0.621924788506
113	0.621924645648
114	0.621924829099
115	0.621924902469
116	0.626572769514
117	0.626572907596
118	0.626572558533
119	0.62657263814
120	0.626925064552
121	0.626925151349
122	0.626925020761
123	0.626924976041
124	0.622067843203
125	0.622067824928
126	0.622067759497
127	0.622067813046
128	0.621568221698
129	0.62156819675
130	0.621567998141
131	0.621567920983
132	0.626705672305
133	0.626705603994
134	0.626705866576
135	0.626705910953
136	0.627518241854
137	0.62751817411
138	0.627518267433
139	0.627518225587
140	0.62179812745
141	0.621797899325
142	0.621797681914
143	0.621797786251
144	0.620700545225
145	0.62070066989
146	0.620700499782
147	0.620700355131
148	0.627503888097
149	0.627503834096
150	0.627503846143
151	0.627503723812
152	0.628184169003
153	0.628184168244
154	0.628184224816
155	0.628184102768
156	0.621257821373
157	0.621257808772
158	0.621257900344
159	0.621257856897
160	0.620133742168
161	0.620133729739
162	0.620133938723
163	0.62013400897
164	0.626127855501
165	0.62612766533
166	0.626127869426
167	0.626127655116
168	0.634549723834
169	0.634549516963
170	0.63454969596
171	0.634549304577
172	0.618325485538
173	0.618325517768
174	0.618325246313
175	0.618325405388
176	0.609474443125
177	0.609474408509
178	0.609474182293
179	0.609474184495
180	0.654509943716
181	0.654509993389
182	0.654509906486
183	0.654509914307
184	0.609531904522
185	0.60953202769
186	0.60953212722
187	0.609532468089
188	0.637014196907
189	0.637013867595
190	0.637014057216
191	0.637013882914
