
44	46	188	190	-2.8667705308e-11
44	46	184	186	2.12932192576e-11
44	46	180	182	-6.92268596322e-11
44	46	176	178	7.45644557838e-11
44	46	172	174	-1.78112701712e-10
44	46	168	170	2.43583619208e-10
44	46	164	166	-4.9018123184e-10
44	46	160	162	7.53551326527e-10
44	46	156	158	-1.3904305831e-09
44	46	152	154	2.2805539802e-09
44	46	148	150	-4.0332958402e-09
44	46	144	146	6.83709097741e-09
44	46	140	142	-1.19212087751e-08
44	46	136	138	2.04125323411e-08
44	46	132	134	-3.49635512626e-08
44	46	128	130	6.06066823359e-08
44	46	124	126	-1.04158291632e-07
44	46	120	122	1.82146548416e-07
44	46	116	118	-3.01683024265e-07
44	46	112	114	5.29201405523e-07
44	46	108	110	-8.70518780073e-07
44	46	104	106	1.52857923596e-06
44	46	100	102	-2.46718776011e-06
44	46	96	98	4.49827874845e-06
44	46	92	94	-7.02418672708e-06
44	46	88	90	1.33008476497e-05
44	46	84	86	-1.98853015493e-05
44	46	80	82	4.03117335097e-05
44	46	76	78	-5.68688885568e-05
44	46	72	74	0.000129585062011
44	46	68	70	-0.000169979248683
44	46	64	66	0.000481074086094
44	46	60	62	-0.000587381448662
44	46	56	58	0.00254397348706
44	46	52	54	-0.00311689549258
