
8	10	284	286	1.10455803635e-12
8	10	278	280	6.36403735139e-14
8	10	272	274	-1.10901218922e-13
8	10	266	268	1.21033750836e-14
8	10	260	262	9.54300685257e-13
8	10	254	256	4.48504572287e-13
8	10	248	250	-6.03100756144e-14
8	10	242	244	-3.11052554937e-14
8	10	236	238	-1.56745639214e-13
8	10	230	232	5.68217012909e-13
8	10	224	226	-2.0939995205e-13
8	10	218	220	-2.7396735301e-13
8	10	212	214	-2.54699052431e-14
8	10	206	208	-5.67260603706e-14
8	10	200	202	2.94644327293e-14
8	10	194	196	2.57442181361e-13
8	10	188	190	-6.91872741262e-13
8	10	182	184	-6.79308791692e-13
8	10	176	178	1.22308959456e-14
8	10	170	172	2.54242411528e-13
8	10	164	166	-2.27547119138e-13
8	10	158	160	-3.11221609231e-14
8	10	152	154	3.83431691317e-13
8	10	146	148	2.52072921195e-13
8	10	140	142	1.37654855724e-14
8	10	134	136	-7.14991048894e-14
8	10	128	130	2.49439029146e-13
8	10	122	124	-3.584183699e-13
8	10	116	118	-2.50469960492e-13
8	10	110	112	7.87033925956e-14
8	10	104	106	-4.15854605899e-12
8	10	98	100	3.75363392384e-12
8	10	92	94	2.30963372115e-11
8	10	86	88	-2.11596183401e-10
8	10	80	82	7.30731024867e-10
8	10	74	76	-1.19967288078e-09
8	10	68	70	-3.5800204122e-09
8	10	62	64	3.88644165055e-08
8	10	56	58	-1.43973264918e-07
8	10	50	52	3.66620537021e-07
8	10	44	46	5.60429492011e-07
8	10	38	40	-7.4894816671e-06
8	10	32	34	4.24281861973e-05
8	10	26	28	-0.000160057449221
8	10	20	22	0.000323609833188
8	10	14	16	0.0160578599242
