
44	48	0.2234315123
44	52	0.286870476165
44	56	0.285097075383
44	60	0.291772081075
44	64	0.28883850978
44	68	0.293932676356
44	72	0.289917610641
44	76	0.293609930302
44	80	0.289576695868
44	84	0.291588036364
44	88	0.288967332591
44	92	0.289602237314
44	96	0.289467234919
44	188	0.285202370112
44	184	0.275708226993
44	180	0.299890451178
44	176	0.28249772281
44	172	0.303794891114
44	168	0.28618262988
44	164	0.30227955651
44	160	0.287495712707
44	156	0.296915776037
44	152	0.287514372614
44	148	0.291595789803
44	144	0.288320845595
44	140	0.288870292742
44	136	0.290695733228
44	132	0.288907470977
44	128	0.293539984007
44	124	0.290035931185
44	120	0.294912230113
44	116	0.290396058162
44	112	0.293930644243
44	108	0.289700705127
44	104	0.29152741369
44	100	0.289003049674
