
8	10	284	286	-1.74172602259e-11
8	10	278	280	-9.06068130896e-12
8	10	272	274	-1.22327968981e-11
8	10	266	268	-5.79230355471e-11
8	10	260	262	-1.61171963899e-11
8	10	254	256	-1.23019113997e-11
8	10	248	250	-1.38940349797e-10
8	10	242	244	-8.24938714897e-12
8	10	236	238	8.10951517775e-11
8	10	230	232	-2.39042472635e-10
8	10	224	226	-1.45899073721e-10
8	10	218	220	3.32545872811e-10
8	10	212	214	-5.78040684512e-11
8	10	206	208	-4.59322884128e-10
8	10	200	202	1.76891813816e-10
8	10	194	196	3.7381072606e-10
8	10	188	190	-5.00469866131e-10
8	10	182	184	-2.36616167529e-10
8	10	176	178	1.06295126575e-09
8	10	170	172	-2.96391422638e-10
8	10	164	166	-1.94785414901e-09
8	10	158	160	5.92802115176e-09
8	10	152	154	1.29528144401e-08
8	10	146	148	1.08630111291e-10
8	10	140	142	2.14609729427e-08
8	10	134	136	8.37087631255e-08
8	10	128	130	3.14941662604e-08
8	10	122	124	5.65268482552e-08
8	10	116	118	4.74248105586e-07
8	10	110	112	3.92100459788e-07
8	10	104	106	2.17773739649e-07
8	10	98	100	2.4041469516e-06
8	10	92	94	3.00860092433e-06
8	10	86	88	1.77568504681e-06
8	10	80	82	1.54248600535e-05
8	10	74	76	2.6979456104e-05
8	10	68	70	1.45707593176e-05
8	10	62	64	5.95878628576e-05
8	10	56	58	0.000208423129387
8	10	50	52	0.00019488892814
8	10	44	46	8.96853537372e-05
8	10	38	40	0.00101396742766
8	10	32	34	0.0015131176277
8	10	26	28	-0.000205001248889
8	10	20	22	0.00620795549208
8	10	14	16	0.0255952284232
