
8	9	284	285	2.55060165085e-08
8	9	278	279	6.74163247807e-08
8	9	272	273	6.16230217657e-08
8	9	266	267	8.61014371611e-08
8	9	260	261	1.58396392377e-07
8	9	254	255	2.1718204003e-07
8	9	248	249	2.15923407337e-07
8	9	242	243	2.714558001e-07
8	9	236	237	4.88073029179e-07
8	9	230	231	7.11127792871e-07
8	9	224	225	7.20186678438e-07
8	9	218	219	8.4842459905e-07
8	9	212	213	1.44724849548e-06
8	9	206	207	2.02363393759e-06
8	9	200	201	2.00922809411e-06
8	9	194	195	2.30519680258e-06
8	9	188	189	3.85121442702e-06
8	9	182	183	5.39575248514e-06
8	9	176	177	5.30643253013e-06
8	9	170	171	6.21685951676e-06
8	9	164	165	1.06375929043e-05
8	9	158	159	1.42905193254e-05
8	9	152	153	1.36876976678e-05
8	9	146	147	1.77484727839e-05
8	9	140	141	3.07666285448e-05
8	9	134	135	3.84204659733e-05
8	9	128	129	3.7696097934e-05
8	9	122	123	5.24869599722e-05
8	9	116	117	9.02615741439e-05
8	9	110	111	0.000110896289677
8	9	104	105	0.000108714136483
8	9	98	99	0.000152666514465
8	9	92	93	0.000249630416544
8	9	86	87	0.00028810207509
8	9	80	81	0.000280187797617
8	9	74	75	0.000410018335687
8	9	68	69	0.000669406138368
8	9	62	63	0.000750624163242
8	9	56	57	0.00076985657671
8	9	50	51	0.00121769854526
8	9	44	45	0.00198496613965
8	9	38	39	0.00227245312914
8	9	32	33	0.00244970419123
8	9	26	27	0.0039517285815
8	9	20	21	0.00717324034448
8	9	14	15	0.0224196232768
