
8	14	-0.068397118676
8	20	0.0164481091994
8	26	-0.0119026715827
8	32	0.00459752897397
8	38	-0.00230157445426
8	44	0.00098060009605
8	50	-0.000414075921841
8	56	0.00019068718646
8	62	-8.91884292636e-05
8	68	3.67600413651e-05
8	74	-1.47067997018e-05
8	80	6.69536370768e-06
8	86	-3.07494457412e-06
8	92	1.30307838119e-06
8	98	-5.40782316444e-07
8	104	2.53987216189e-07
8	110	-1.20168477399e-07
8	116	4.96152254761e-08
8	122	-2.08606149979e-08
8	128	9.88482678454e-09
8	134	-4.54215800792e-09
8	140	1.86912468514e-09
8	144	3.30681472982e-10
8	284	2.28537237371e-18
8	278	-1.15078753168e-17
8	272	2.50850437091e-17
8	266	-4.90706969386e-17
8	260	1.18764129392e-16
8	254	-2.90793269798e-16
8	248	6.62869563408e-16
8	242	-1.38968111237e-15
8	236	3.25373317272e-15
8	230	-8.46035691049e-15
8	224	1.92186706241e-14
8	218	-4.04365545619e-14
8	212	9.43721213984e-14
8	206	-2.33711923826e-13
8	200	5.23492587435e-13
8	194	-1.09819236951e-12
8	188	2.54534962357e-12
8	182	-6.3037778964e-12
8	176	1.42409820577e-11
8	170	-2.98106894971e-11
8	164	6.94532770186e-11
8	158	-1.70969327991e-10
8	152	3.78086153641e-10
8	146	-7.94508876243e-10
