
44	48	0.196557137862
44	52	0.247446663968
44	56	0.247259812761
44	60	0.249105855215
44	64	0.249322045886
44	68	0.249587480851
44	72	0.249707845985
44	76	0.249771236938
44	80	0.249836461154
44	84	0.249852395361
44	88	0.249892215628
44	92	0.249893307395
44	96	0.249921008685
44	188	0.251157621513
44	184	0.248510194197
44	180	0.250686393399
44	176	0.249688880169
44	172	0.250179108187
44	168	0.249818522298
44	164	0.250035877789
44	160	0.249882867459
44	156	0.249981850823
44	152	0.249916474365
44	148	0.249960132824
44	144	0.249935054303
44	140	0.249950461491
44	136	0.249944909956
44	132	0.249945539533
44	128	0.24994925321
44	124	0.249941795326
44	120	0.249949297108
44	116	0.249937035013
44	112	0.249945562168
44	108	0.249929542297
44	104	0.249936804529
44	100	0.249916215449
