
44	46	188	190	-2.19222457445e-09
44	46	184	186	1.27134608114e-09
44	46	180	182	-4.53044648751e-09
44	46	176	178	3.46342536079e-09
44	46	172	174	-9.02526607174e-09
44	46	168	170	9.01726721672e-09
44	46	164	166	-1.86349191023e-08
44	46	160	162	2.19219543165e-08
44	46	156	158	-3.94914872355e-08
44	46	152	154	5.14210882131e-08
44	46	148	150	-8.52279344888e-08
44	46	144	146	1.18393501059e-07
44	46	140	142	-1.85724057915e-07
44	46	136	138	2.69493033932e-07
44	46	132	134	-4.07289559866e-07
44	46	128	130	6.09796573137e-07
44	46	124	126	-8.95866252703e-07
44	46	120	122	1.37634850992e-06
44	46	116	118	-1.96938612677e-06
44	46	112	114	3.10164810918e-06
44	46	108	110	-4.31006946001e-06
44	46	104	106	6.96590162591e-06
44	46	100	102	-9.39922631337e-06
44	46	96	98	1.58639461354e-05
44	46	92	94	-2.0665782e-05
44	46	88	90	3.68917996718e-05
44	46	84	86	-4.60964998941e-05
44	46	80	82	8.96343660542e-05
44	46	76	78	-0.000106936687872
44	46	72	74	0.000237854737792
44	46	68	70	-0.000271510143186
44	46	64	66	0.000747335769849
44	46	60	62	-0.00081550389488
44	46	56	58	0.0033217575599
44	46	52	54	-0.00371026381709
